id_viatge	dia_setmana	franja	estacio_any	tipus_servei	num_parades	dist_km	ocupacio	vent	pluja	visibilitat	retard_min	puntualitat
979	dv	tarda	primavera	mitja_distancia	6	1351	baixa	moderat	cap	bona	7	tard
980	ds	mati	estiu	mitja_distancia	6	1377	mitjana	cap	cap	regular	0	puntual
981	dl	nit	estiu	regional	14	620	mitjana	cap	cap	bona	2	puntual
982	dg	migdia	tardor	regional	3	585	mitjana	moderat	cap	bona	0	puntual
983	ds	nit	estiu	mitja_distancia	8	2567	alta	moderat	intensa	bona	8	tard
984	dl	mati	estiu	regional	7	617	mitjana	fort	cap	bona	2	puntual
985	dg	tarda	estiu	regional	14	413	mitjana	moderat	cap	bona	16	molt_tard
986	dc	nit	estiu	regional	3	663	mitjana	cap	intensa	bona	5	puntual
987	dj	mati	estiu	regional	12	732	baixa	moderat	febla	bona	1	puntual
988	ds	tarda	primavera	mitja_distancia	4	1886	mitjana	moderat	febla	bona	3	puntual
989	dl	nit	primavera	alta_velocitat	1	3011	alta	moderat	cap	regular	7	tard
990	dc	mati	tardor	alta_velocitat	2	6026	mitjana	moderat	cap	bona	0	puntual
991	dt	mati	primavera	alta_velocitat	3	2186	baixa	cap	cap	regular	2	puntual
992	dg	tarda	estiu	regional	7	685	mitjana	moderat	cap	bona	9	tard
993	dj	migdia	primavera	regional	5	395	alta	cap	cap	regular	14	tard
994	ds	mati	estiu	regional	9	922	alta	moderat	cap	bona	3	puntual
995	dg	migdia	estiu	regional	9	770	mitjana	cap	cap	bona	8	tard
996	dg	tarda	estiu	regional	7	732	mitjana	cap	cap	regular	3	puntual
997	ds	mati	estiu	regional	12	599	mitjana	cap	cap	bona	2	puntual
998	dl	migdia	primavera	mitja_distancia	3	2578	alta	cap	cap	bona	2	puntual
999	dj	tarda	hivern	regional	11	598	alta	cap	cap	regular	13	tard
1000	dl	migdia	estiu	regional	14	1121	alta	fort	cap	bona	21	molt_tard
1001	dj	tarda	tardor	mitja_distancia	10	1362	mitjana	cap	febla	bona	5	puntual
1002	dv	migdia	tardor	regional	12	665	baixa	moderat	febla	bona	5	puntual
1003	dc	nit	estiu	alta_velocitat	1	5146	mitjana	cap	cap	bona	1	puntual
1004	dj	tarda	tardor	regional	12	787	baixa	cap	cap	dolenta	1	puntual
1005	dg	mati	hivern	mitja_distancia	6	1789	baixa	moderat	cap	bona	10	tard
1006	dc	nit	hivern	regional	11	257	mitjana	moderat	cap	bona	17	molt_tard
1007	dv	migdia	tardor	mitja_distancia	4	1915	mitjana	cap	cap	bona	0	puntual
1008	dj	mati	estiu	regional	9	569	alta	moderat	intensa	regular	14	tard
1009	dj	mati	tardor	regional	9	510	mitjana	moderat	cap	bona	9	tard
1010	dc	tarda	estiu	mitja_distancia	10	838	alta	cap	cap	bona	0	puntual
1011	dc	mati	primavera	regional	5	654	mitjana	fort	febla	regular	3	puntual
1012	dg	mati	tardor	regional	12	150	mitjana	moderat	cap	bona	9	tard
1013	dl	mati	primavera	alta_velocitat	3	4870	baixa	moderat	cap	regular	0	puntual
1014	dv	migdia	primavera	regional	11	866	mitjana	cap	cap	bona	12	tard
1015	dc	migdia	estiu	mitja_distancia	6	1907	baixa	cap	febla	bona	3	puntual
1016	dg	migdia	tardor	mitja_distancia	8	1571	baixa	cap	cap	bona	2	puntual
1017	dc	mati	primavera	regional	8	999	baixa	moderat	cap	dolenta	14	tard
1018	dl	mati	estiu	mitja_distancia	7	2612	alta	moderat	febla	regular	0	puntual
1019	dj	tarda	hivern	regional	16	745	mitjana	cap	cap	bona	0	puntual
1020	dc	migdia	hivern	mitja_distancia	11	2709	alta	moderat	febla	bona	21	molt_tard
1021	dt	tarda	hivern	regional	15	451	alta	cap	cap	bona	25	molt_tard
1022	dl	mati	hivern	regional	8	629	alta	cap	cap	bona	0	puntual
1023	dv	mati	tardor	regional	9	150	baixa	moderat	cap	bona	3	puntual
1024	dt	mati	tardor	alta_velocitat	3	2900	alta	cap	intensa	bona	7	tard
1025	dl	migdia	tardor	mitja_distancia	11	1161	alta	cap	cap	bona	2	puntual
1026	dt	migdia	hivern	alta_velocitat	5	4862	alta	cap	cap	bona	9	tard
1027	dc	tarda	hivern	mitja_distancia	10	1237	baixa	cap	febla	regular	30	molt_tard
1028	dg	migdia	primavera	mitja_distancia	7	809	baixa	moderat	cap	bona	0	puntual
1029	ds	migdia	estiu	mitja_distancia	5	1453	alta	fort	febla	bona	11	tard
1030	dv	tarda	primavera	alta_velocitat	1	3580	baixa	cap	cap	bona	3	puntual
1031	dv	mati	estiu	mitja_distancia	5	1107	mitjana	cap	cap	bona	0	puntual
1032	dc	migdia	primavera	regional	12	679	mitjana	cap	febla	bona	17	molt_tard
1033	dc	migdia	tardor	mitja_distancia	9	1962	baixa	cap	febla	bona	12	tard
1034	dv	migdia	primavera	mitja_distancia	5	987	baixa	cap	cap	bona	0	puntual
1035	ds	mati	hivern	regional	10	828	alta	cap	intensa	bona	3	puntual
1036	dl	tarda	tardor	regional	11	435	alta	moderat	intensa	regular	39	molt_tard
1037	dc	nit	tardor	regional	6	517	alta	cap	febla	bona	2	puntual
1038	dl	mati	hivern	alta_velocitat	3	4784	baixa	cap	cap	bona	0	puntual
1039	dl	tarda	estiu	regional	7	519	baixa	cap	cap	bona	0	puntual
1040	dc	tarda	tardor	alta_velocitat	2	2916	mitjana	moderat	cap	bona	0	puntual
1041	dl	mati	tardor	regional	9	925	mitjana	cap	cap	bona	25	molt_tard
1042	dg	tarda	tardor	mitja_distancia	8	2327	baixa	cap	cap	regular	2	puntual
1043	dg	tarda	estiu	regional	4	497	mitjana	moderat	cap	regular	2	puntual
1044	dv	nit	primavera	alta_velocitat	2	3088	alta	cap	cap	bona	3	puntual
1045	dt	nit	tardor	mitja_distancia	9	1388	mitjana	moderat	cap	bona	1	puntual
1046	dc	mati	hivern	regional	15	893	mitjana	cap	cap	bona	3	puntual
1047	ds	migdia	primavera	regional	13	459	mitjana	moderat	cap	bona	17	molt_tard
1048	dv	migdia	estiu	regional	8	1048	baixa	fort	cap	bona	15	tard
1049	dl	mati	tardor	regional	12	768	baixa	cap	intensa	bona	4	puntual
1050	dj	migdia	hivern	mitja_distancia	6	1768	mitjana	moderat	febla	bona	12	tard
1051	ds	nit	estiu	alta_velocitat	1	3447	mitjana	cap	cap	bona	2	puntual
1052	dc	mati	primavera	mitja_distancia	5	1839	mitjana	moderat	cap	bona	7	tard
1053	dj	migdia	estiu	mitja_distancia	8	1209	alta	moderat	cap	bona	16	molt_tard
1054	dt	tarda	hivern	regional	11	287	baixa	moderat	cap	bona	3	puntual
1055	dt	migdia	hivern	alta_velocitat	2	4780	baixa	moderat	febla	regular	4	puntual
1056	dt	migdia	hivern	alta_velocitat	1	4124	baixa	cap	cap	bona	3	puntual
1057	ds	nit	estiu	regional	9	838	baixa	cap	cap	bona	22	molt_tard
1058	dj	migdia	tardor	alta_velocitat	3	4514	mitjana	cap	cap	regular	0	puntual
1059	dc	mati	estiu	regional	4	489	alta	moderat	febla	bona	2	puntual
1060	dj	mati	primavera	alta_velocitat	3	5349	alta	moderat	intensa	bona	20	molt_tard
1061	dj	nit	tardor	alta_velocitat	3	3558	mitjana	moderat	febla	bona	2	puntual
1062	dl	mati	tardor	mitja_distancia	9	2492	mitjana	cap	cap	bona	0	puntual
1063	ds	migdia	hivern	regional	4	509	baixa	cap	febla	bona	0	puntual
1064	dl	mati	tardor	mitja_distancia	6	1076	mitjana	moderat	cap	regular	3	puntual
1065	dj	migdia	tardor	regional	6	1016	mitjana	moderat	cap	bona	0	puntual
1066	dj	nit	primavera	mitja_distancia	5	1472	alta	cap	febla	bona	6	tard
1067	dj	migdia	hivern	regional	8	517	mitjana	cap	cap	bona	0	puntual
1068	dv	nit	estiu	mitja_distancia	9	1096	baixa	cap	intensa	dolenta	8	tard
1069	dv	mati	primavera	alta_velocitat	6	4026	baixa	cap	cap	bona	0	puntual
1070	ds	migdia	hivern	regional	13	357	baixa	fort	cap	bona	11	tard
1071	dj	nit	tardor	regional	7	998	alta	cap	cap	bona	0	puntual
1072	dt	migdia	primavera	mitja_distancia	4	1583	baixa	cap	febla	bona	0	puntual
1073	ds	mati	tardor	regional	8	423	baixa	cap	cap	bona	19	molt_tard
1074	dv	nit	estiu	regional	4	655	baixa	cap	febla	bona	8	tard
1075	dv	migdia	estiu	regional	8	1223	alta	fort	cap	bona	1	puntual
1076	ds	migdia	primavera	regional	7	666	mitjana	cap	febla	dolenta	28	molt_tard
1077	dc	nit	tardor	mitja_distancia	6	1653	mitjana	cap	cap	bona	1	puntual
1078	dg	mati	primavera	mitja_distancia	6	1798	mitjana	cap	cap	dolenta	12	tard
1079	dl	migdia	estiu	regional	9	851	baixa	fort	febla	bona	7	tard
1080	dg	mati	tardor	mitja_distancia	6	2187	alta	fort	febla	bona	0	puntual
1081	dt	migdia	hivern	regional	8	708	baixa	cap	cap	regular	1	puntual
1082	dg	mati	hivern	regional	9	901	baixa	moderat	cap	regular	2	puntual
1083	dt	tarda	hivern	mitja_distancia	6	1713	mitjana	cap	cap	bona	0	puntual
1084	dt	mati	estiu	regional	9	623	baixa	cap	intensa	bona	12	tard
1085	ds	tarda	primavera	mitja_distancia	5	1769	baixa	cap	cap	regular	16	molt_tard
1086	dl	mati	tardor	alta_velocitat	4	5118	alta	moderat	febla	bona	2	puntual
1087	dl	migdia	tardor	mitja_distancia	5	2781	mitjana	moderat	cap	bona	2	puntual
1088	dg	migdia	hivern	mitja_distancia	2	2167	baixa	cap	febla	bona	6	tard
1089	dt	tarda	estiu	regional	4	857	mitjana	cap	cap	bona	0	puntual
1090	dv	migdia	hivern	regional	9	404	mitjana	cap	cap	bona	6	tard
1091	dj	migdia	estiu	regional	6	495	baixa	cap	cap	bona	1	puntual
1092	dv	nit	estiu	mitja_distancia	8	1533	baixa	cap	cap	bona	3	puntual
1093	dt	tarda	tardor	alta_velocitat	2	3081	mitjana	cap	cap	bona	6	tard
1094	ds	mati	primavera	regional	11	555	mitjana	fort	cap	bona	1	puntual
1095	dc	nit	primavera	regional	3	862	alta	cap	febla	bona	20	molt_tard
1096	dj	migdia	hivern	regional	7	911	mitjana	moderat	cap	bona	15	tard
1097	ds	mati	tardor	mitja_distancia	4	1930	baixa	cap	cap	bona	0	puntual
1098	dv	migdia	tardor	mitja_distancia	13	2004	mitjana	cap	intensa	bona	0	puntual
1099	dj	mati	hivern	mitja_distancia	5	1870	mitjana	cap	cap	regular	1	puntual
1100	dg	mati	estiu	alta_velocitat	1	3921	baixa	moderat	cap	bona	9	tard
1101	dc	tarda	estiu	regional	9	1012	mitjana	cap	intensa	bona	30	molt_tard
1102	ds	mati	estiu	mitja_distancia	4	1223	baixa	cap	febla	bona	0	puntual
1103	dt	tarda	hivern	mitja_distancia	9	1808	alta	moderat	febla	bona	20	molt_tard
1104	dl	nit	hivern	regional	12	362	alta	moderat	febla	bona	0	puntual
1105	dt	tarda	primavera	alta_velocitat	1	4090	mitjana	moderat	cap	bona	0	puntual
1106	ds	tarda	primavera	regional	14	533	alta	cap	cap	bona	4	puntual
1107	dl	tarda	primavera	mitja_distancia	5	1036	alta	cap	cap	bona	3	puntual
1108	dv	nit	tardor	mitja_distancia	7	2324	baixa	moderat	intensa	bona	11	tard
1109	dc	migdia	hivern	alta_velocitat	4	3251	mitjana	moderat	febla	bona	1	puntual
1110	dv	mati	hivern	mitja_distancia	7	2357	mitjana	moderat	cap	bona	0	puntual
1111	dt	migdia	estiu	regional	7	497	baixa	cap	cap	bona	2	puntual
1112	dc	migdia	primavera	alta_velocitat	1	4542	mitjana	cap	cap	bona	0	puntual
1113	dc	mati	primavera	mitja_distancia	11	2530	baixa	moderat	cap	bona	11	tard
1114	dj	tarda	primavera	mitja_distancia	7	1670	alta	moderat	febla	bona	0	puntual
1115	dc	mati	primavera	mitja_distancia	11	2452	mitjana	cap	cap	bona	1	puntual
1116	ds	nit	estiu	regional	3	1039	mitjana	moderat	cap	bona	8	tard
1117	dt	mati	hivern	mitja_distancia	8	1626	mitjana	cap	intensa	bona	1	puntual
1118	dg	mati	estiu	alta_velocitat	5	3607	baixa	cap	cap	bona	10	tard
1119	dg	mati	tardor	regional	6	1057	alta	cap	cap	bona	8	tard
1120	dl	mati	estiu	mitja_distancia	5	1711	baixa	moderat	cap	bona	2	puntual
1121	dl	mati	hivern	alta_velocitat	2	3966	baixa	cap	cap	bona	0	puntual
1122	dv	mati	hivern	mitja_distancia	4	2325	mitjana	cap	cap	bona	0	puntual
1123	dc	mati	primavera	alta_velocitat	1	1060	mitjana	moderat	cap	bona	2	puntual
1124	dg	mati	primavera	regional	7	393	mitjana	cap	cap	regular	0	puntual
1125	dl	migdia	tardor	alta_velocitat	1	4425	baixa	moderat	cap	dolenta	19	molt_tard
1126	dt	migdia	tardor	regional	6	347	mitjana	cap	cap	regular	5	puntual
1127	ds	migdia	tardor	mitja_distancia	5	1186	baixa	cap	cap	bona	0	puntual
1128	dj	migdia	estiu	mitja_distancia	8	1471	baixa	moderat	intensa	bona	0	puntual
1129	dc	mati	estiu	mitja_distancia	6	1256	mitjana	moderat	cap	bona	2	puntual
1130	dl	mati	estiu	alta_velocitat	4	3546	baixa	cap	cap	regular	0	puntual
1131	dj	mati	primavera	mitja_distancia	9	1715	baixa	moderat	febla	bona	2	puntual
1132	dt	tarda	tardor	mitja_distancia	6	1166	mitjana	moderat	cap	bona	9	tard
1133	dv	nit	tardor	regional	5	506	mitjana	moderat	cap	bona	4	puntual
1134	dl	nit	tardor	mitja_distancia	11	1763	baixa	moderat	febla	regular	35	molt_tard
1135	dc	migdia	estiu	mitja_distancia	6	1331	mitjana	cap	cap	regular	0	puntual
1136	dc	migdia	hivern	regional	4	322	baixa	cap	cap	bona	0	puntual
1137	dl	migdia	tardor	mitja_distancia	5	1367	alta	cap	febla	bona	3	puntual
1138	dc	tarda	primavera	alta_velocitat	2	3713	baixa	cap	cap	bona	11	tard
1139	dl	tarda	tardor	mitja_distancia	5	893	baixa	moderat	cap	regular	4	puntual
1140	dc	tarda	estiu	mitja_distancia	3	2076	mitjana	cap	cap	bona	0	puntual
1141	dt	nit	tardor	regional	9	561	baixa	cap	cap	bona	2	puntual
1142	dg	migdia	primavera	mitja_distancia	7	1370	baixa	cap	febla	bona	5	puntual
1143	ds	tarda	hivern	regional	11	270	baixa	cap	cap	regular	16	molt_tard
1144	dc	tarda	tardor	regional	9	741	mitjana	cap	cap	bona	0	puntual
1145	dj	migdia	primavera	mitja_distancia	6	2419	mitjana	moderat	cap	bona	2	puntual
1146	dj	nit	estiu	regional	13	496	mitjana	cap	febla	bona	0	puntual
1147	dg	mati	estiu	regional	6	1110	mitjana	cap	cap	bona	4	puntual
1148	dc	nit	tardor	mitja_distancia	9	1737	mitjana	cap	cap	bona	0	puntual
1149	dt	tarda	tardor	regional	10	630	alta	moderat	cap	bona	21	molt_tard
1150	dv	mati	tardor	regional	7	845	mitjana	cap	cap	bona	0	puntual
1151	dv	tarda	primavera	regional	8	755	alta	cap	cap	bona	19	molt_tard
1152	dv	mati	estiu	mitja_distancia	4	1131	mitjana	cap	febla	regular	10	tard
1153	ds	tarda	estiu	regional	11	487	mitjana	cap	cap	regular	2	puntual
1154	dv	tarda	tardor	mitja_distancia	8	2329	baixa	moderat	cap	bona	5	puntual
1155	dt	tarda	primavera	mitja_distancia	8	2042	mitjana	moderat	cap	bona	2	puntual
1156	dg	nit	estiu	regional	10	719	baixa	fort	cap	bona	16	molt_tard
1157	dj	mati	hivern	alta_velocitat	1	4770	mitjana	moderat	cap	regular	18	molt_tard
1158	dv	mati	tardor	regional	5	452	baixa	cap	febla	bona	35	molt_tard
1159	dc	migdia	primavera	mitja_distancia	11	2409	baixa	cap	cap	bona	8	tard
1160	dl	mati	primavera	regional	13	150	alta	cap	febla	dolenta	0	puntual
1161	dv	migdia	estiu	mitja_distancia	9	1848	mitjana	cap	cap	bona	0	puntual
1162	dc	mati	estiu	regional	13	777	mitjana	cap	cap	bona	9	tard
1163	dj	migdia	tardor	alta_velocitat	1	4452	mitjana	cap	cap	bona	1	puntual
1164	dg	migdia	estiu	regional	10	624	mitjana	cap	cap	bona	11	tard
1165	dt	nit	estiu	mitja_distancia	8	1681	alta	cap	cap	bona	0	puntual
1166	ds	mati	hivern	regional	7	634	mitjana	moderat	intensa	bona	4	puntual
1167	dj	nit	hivern	regional	7	379	mitjana	moderat	febla	bona	5	puntual
1168	dl	migdia	primavera	regional	3	701	mitjana	fort	febla	dolenta	20	molt_tard
1169	dc	migdia	hivern	mitja_distancia	2	1371	mitjana	cap	febla	bona	6	tard
1170	dl	migdia	hivern	mitja_distancia	9	1461	mitjana	cap	cap	bona	1	puntual
1171	dl	migdia	estiu	alta_velocitat	3	2777	alta	fort	cap	bona	0	puntual
1172	dt	mati	estiu	mitja_distancia	10	3367	mitjana	moderat	cap	regular	0	puntual
1173	dv	migdia	primavera	alta_velocitat	4	4360	mitjana	cap	febla	bona	3	puntual
1174	dj	mati	primavera	regional	4	308	mitjana	cap	cap	bona	0	puntual
1175	ds	migdia	hivern	mitja_distancia	7	1816	mitjana	cap	cap	regular	12	tard
1176	dg	tarda	primavera	mitja_distancia	5	2402	alta	moderat	cap	bona	0	puntual
1177	ds	migdia	primavera	mitja_distancia	7	1906	mitjana	moderat	cap	bona	6	tard
1178	dt	tarda	primavera	alta_velocitat	2	4042	mitjana	cap	febla	regular	0	puntual
1179	ds	mati	primavera	mitja_distancia	7	1330	mitjana	cap	cap	bona	1	puntual
1180	dv	nit	hivern	alta_velocitat	2	4434	mitjana	cap	cap	bona	0	puntual
1181	dg	tarda	estiu	mitja_distancia	9	2166	baixa	cap	febla	bona	0	puntual
1182	dv	nit	hivern	regional	5	819	mitjana	moderat	cap	regular	2	puntual
1183	dc	tarda	tardor	mitja_distancia	4	1855	alta	cap	cap	regular	0	puntual
1184	dv	mati	estiu	mitja_distancia	4	1853	mitjana	cap	cap	bona	2	puntual
1185	dt	migdia	estiu	alta_velocitat	4	5733	baixa	cap	cap	bona	0	puntual
1186	dc	mati	primavera	alta_velocitat	4	5584	mitjana	moderat	cap	bona	12	tard
1187	dv	tarda	hivern	regional	7	582	mitjana	cap	cap	bona	3	puntual
1188	dj	tarda	estiu	regional	8	1085	baixa	cap	cap	bona	1	puntual
1189	ds	mati	estiu	regional	12	311	mitjana	moderat	cap	bona	5	puntual
1190	dv	nit	hivern	mitja_distancia	10	1879	mitjana	moderat	cap	bona	17	molt_tard
1191	dg	mati	estiu	regional	8	711	alta	moderat	intensa	bona	16	molt_tard
1192	ds	tarda	primavera	mitja_distancia	3	2639	baixa	moderat	cap	bona	0	puntual
1193	dt	tarda	primavera	mitja_distancia	4	1478	baixa	cap	cap	bona	0	puntual
1194	dg	mati	tardor	alta_velocitat	4	1566	mitjana	moderat	cap	bona	16	molt_tard
1195	dv	tarda	estiu	regional	11	511	baixa	moderat	cap	bona	2	puntual
1196	dc	tarda	estiu	mitja_distancia	8	2014	mitjana	cap	febla	bona	16	molt_tard
1197	dj	mati	tardor	regional	6	536	mitjana	moderat	cap	bona	4	puntual
1198	dj	migdia	hivern	alta_velocitat	4	4308	baixa	cap	cap	bona	0	puntual
1199	dt	mati	tardor	regional	6	637	mitjana	cap	cap	bona	1	puntual
1200	dv	tarda	estiu	regional	9	350	alta	cap	febla	bona	0	puntual
1201	dl	mati	tardor	regional	8	511	mitjana	cap	cap	regular	0	puntual
1202	dt	nit	estiu	alta_velocitat	2	3913	mitjana	fort	febla	bona	0	puntual
1203	dv	nit	hivern	regional	10	723	mitjana	cap	cap	bona	0	puntual
1204	dg	mati	tardor	mitja_distancia	8	2881	baixa	cap	cap	regular	31	molt_tard
1205	dt	migdia	estiu	mitja_distancia	4	2677	baixa	cap	febla	bona	2	puntual
1206	dc	tarda	tardor	mitja_distancia	6	919	mitjana	cap	cap	bona	8	tard
1207	dt	tarda	estiu	regional	11	865	mitjana	cap	cap	bona	8	tard
1208	dg	migdia	tardor	regional	3	953	baixa	cap	cap	bona	0	puntual
1209	dl	mati	primavera	regional	10	963	baixa	moderat	cap	bona	0	puntual
1210	dj	mati	hivern	regional	11	264	alta	fort	cap	bona	7	tard
1211	ds	nit	estiu	mitja_distancia	7	1893	baixa	cap	cap	regular	5	puntual
1212	dl	migdia	tardor	regional	10	900	mitjana	fort	cap	bona	17	molt_tard
1213	dc	nit	estiu	regional	8	282	mitjana	moderat	cap	bona	3	puntual
1214	dj	migdia	tardor	regional	10	246	mitjana	moderat	cap	regular	5	puntual
1215	dt	nit	hivern	mitja_distancia	3	2569	baixa	cap	febla	bona	8	tard
1216	dt	mati	hivern	regional	6	482	baixa	cap	cap	bona	11	tard
1217	ds	mati	estiu	mitja_distancia	8	1550	mitjana	moderat	cap	bona	10	tard
1218	dj	nit	tardor	regional	10	539	mitjana	cap	cap	bona	3	puntual
1219	dj	nit	tardor	alta_velocitat	4	5478	baixa	cap	cap	dolenta	16	molt_tard
1220	dt	migdia	estiu	mitja_distancia	10	1185	mitjana	moderat	cap	bona	8	tard
1221	dt	migdia	estiu	regional	13	1017	mitjana	cap	febla	bona	0	puntual
1222	dl	migdia	estiu	regional	6	611	baixa	moderat	febla	bona	21	molt_tard
1223	dc	migdia	hivern	regional	5	404	mitjana	cap	cap	bona	6	tard
1224	dc	mati	estiu	regional	11	653	baixa	moderat	febla	dolenta	21	molt_tard
1225	dl	nit	estiu	regional	7	977	mitjana	cap	febla	bona	17	molt_tard
1226	ds	mati	hivern	alta_velocitat	2	4154	baixa	cap	febla	bona	31	molt_tard
1227	dg	tarda	hivern	mitja_distancia	8	1451	mitjana	moderat	febla	bona	25	molt_tard
1228	dv	mati	hivern	regional	9	741	mitjana	cap	cap	bona	0	puntual
1229	dc	mati	hivern	mitja_distancia	8	1997	mitjana	moderat	cap	regular	15	tard
1230	dc	tarda	primavera	regional	6	801	mitjana	moderat	cap	bona	0	puntual
1231	dl	migdia	tardor	alta_velocitat	3	5276	alta	cap	cap	bona	0	puntual
1232	dj	tarda	tardor	regional	9	541	mitjana	cap	febla	regular	58	molt_tard
1233	dg	mati	hivern	mitja_distancia	9	1989	alta	moderat	cap	bona	15	tard
1234	dc	nit	tardor	mitja_distancia	10	1225	baixa	moderat	cap	bona	11	tard
1235	dj	tarda	estiu	regional	7	656	mitjana	moderat	febla	regular	0	puntual
1236	dc	nit	primavera	regional	5	516	baixa	cap	cap	regular	0	puntual
1237	dj	mati	hivern	regional	11	215	mitjana	moderat	febla	bona	7	tard
1238	ds	migdia	hivern	alta_velocitat	1	6577	mitjana	cap	cap	bona	0	puntual
1239	ds	migdia	primavera	mitja_distancia	8	1277	alta	moderat	cap	dolenta	2	puntual
1240	dc	migdia	hivern	mitja_distancia	9	1775	mitjana	cap	cap	bona	7	tard
1241	ds	mati	estiu	mitja_distancia	5	1744	mitjana	cap	cap	bona	13	tard
1242	ds	mati	tardor	alta_velocitat	1	3929	baixa	fort	cap	bona	5	puntual
1243	dj	migdia	hivern	mitja_distancia	9	1171	baixa	fort	cap	bona	1	puntual
1244	ds	mati	estiu	mitja_distancia	10	2456	mitjana	cap	cap	regular	17	molt_tard
1245	dg	migdia	tardor	mitja_distancia	2	2042	baixa	moderat	cap	regular	9	tard
1246	dv	mati	hivern	regional	12	491	baixa	cap	febla	bona	0	puntual
1247	dl	mati	tardor	alta_velocitat	4	6148	alta	cap	cap	bona	2	puntual
1248	dj	tarda	estiu	regional	5	591	alta	cap	cap	bona	10	tard
1249	dt	migdia	primavera	regional	9	640	mitjana	cap	cap	bona	0	puntual
1250	dt	migdia	hivern	alta_velocitat	3	6079	mitjana	cap	febla	bona	6	tard
1251	dg	migdia	primavera	regional	9	654	alta	cap	febla	bona	9	tard
1252	ds	tarda	primavera	regional	10	750	baixa	cap	intensa	bona	0	puntual
1253	dt	migdia	hivern	regional	5	469	mitjana	moderat	febla	dolenta	18	molt_tard
1254	dv	tarda	tardor	mitja_distancia	2	2554	mitjana	moderat	cap	bona	11	tard
1255	dt	nit	estiu	alta_velocitat	1	6165	alta	moderat	cap	bona	9	tard
1256	dv	migdia	hivern	regional	11	504	alta	cap	cap	regular	1	puntual
1257	dg	nit	primavera	regional	5	650	mitjana	moderat	febla	bona	3	puntual
1258	dt	tarda	estiu	mitja_distancia	7	2035	baixa	cap	cap	bona	10	tard
1259	dj	mati	estiu	alta_velocitat	2	3941	mitjana	moderat	cap	bona	0	puntual
1260	dl	migdia	tardor	regional	7	641	baixa	cap	febla	bona	4	puntual
1261	dt	tarda	primavera	alta_velocitat	2	7121	alta	cap	febla	dolenta	20	molt_tard
1262	dj	nit	hivern	alta_velocitat	2	3751	baixa	cap	intensa	bona	8	tard
1263	dj	migdia	estiu	regional	4	1094	baixa	moderat	cap	bona	0	puntual
1264	dt	mati	tardor	alta_velocitat	2	4631	mitjana	moderat	cap	bona	12	tard
1265	ds	tarda	primavera	mitja_distancia	4	1017	mitjana	moderat	cap	bona	9	tard
1266	dt	mati	hivern	mitja_distancia	4	1974	alta	fort	cap	bona	8	tard
1267	dt	tarda	hivern	regional	14	715	baixa	moderat	cap	bona	11	tard
1268	ds	migdia	primavera	alta_velocitat	1	4405	alta	cap	cap	bona	8	tard
1269	dg	tarda	hivern	mitja_distancia	6	1334	baixa	moderat	febla	bona	0	puntual
1270	ds	nit	hivern	mitja_distancia	7	1606	baixa	cap	cap	bona	0	puntual
1271	dj	tarda	primavera	alta_velocitat	5	4575	mitjana	cap	cap	regular	0	puntual
1272	dg	tarda	hivern	mitja_distancia	4	1798	baixa	cap	febla	dolenta	19	molt_tard
1273	dg	tarda	hivern	alta_velocitat	4	5585	mitjana	fort	cap	bona	0	puntual
1274	dj	tarda	tardor	alta_velocitat	2	4479	baixa	moderat	cap	bona	0	puntual
1275	dl	nit	tardor	regional	8	806	baixa	cap	cap	bona	11	tard
1276	dj	mati	tardor	regional	10	150	mitjana	cap	cap	bona	1	puntual
1277	dj	tarda	estiu	regional	13	873	baixa	cap	febla	regular	0	puntual
1278	dv	mati	tardor	alta_velocitat	3	3323	mitjana	moderat	cap	bona	5	puntual
1279	dv	nit	hivern	regional	9	712	mitjana	moderat	cap	bona	1	puntual
1280	dc	tarda	tardor	mitja_distancia	7	1863	baixa	cap	intensa	bona	24	molt_tard
1281	dg	migdia	tardor	regional	11	703	mitjana	cap	cap	bona	8	tard
1282	ds	mati	tardor	regional	6	955	baixa	cap	febla	regular	7	tard
1283	ds	migdia	primavera	mitja_distancia	5	1705	mitjana	cap	cap	regular	4	puntual
1284	dl	tarda	tardor	regional	4	509	baixa	cap	intensa	bona	15	tard
1285	dt	mati	primavera	alta_velocitat	3	4229	alta	cap	cap	bona	2	puntual
1286	ds	mati	hivern	regional	8	611	mitjana	cap	cap	bona	26	molt_tard
1287	dv	nit	tardor	alta_velocitat	4	4702	mitjana	cap	febla	bona	0	puntual
1288	dj	tarda	primavera	regional	5	545	alta	moderat	febla	bona	5	puntual
1289	dv	mati	hivern	alta_velocitat	5	4091	mitjana	cap	cap	regular	2	puntual
1290	dv	mati	estiu	mitja_distancia	8	1162	alta	cap	cap	bona	3	puntual
1291	dj	nit	primavera	regional	3	939	mitjana	moderat	cap	bona	21	molt_tard
1292	dl	tarda	tardor	regional	10	753	alta	moderat	febla	bona	0	puntual
1293	dc	tarda	estiu	regional	7	583	alta	cap	febla	bona	0	puntual
1294	dj	migdia	hivern	mitja_distancia	6	1475	alta	cap	cap	bona	12	tard
1295	dg	mati	hivern	alta_velocitat	2	3837	baixa	moderat	cap	bona	0	puntual
1296	dl	mati	estiu	regional	12	564	mitjana	cap	cap	bona	0	puntual
1297	dg	tarda	primavera	regional	3	346	alta	moderat	febla	dolenta	15	tard
